"Gene","KO1","KO2","KO3","KOGFP1","KOGFP2","KOGFP3","RE1","RE2","RE3","WT1","WT2","WT3","RND1","RND2","RND3"
"FCHSD2",20.0420186791547,19.8002347922925,20.0775355125804,20.2378798120141,16.7691921633669,20.2392966776521,19.9098901546987,20.0504545072096,19.9526829572532,20.1982184035031,17.0354005331168,20.3848480282384,19.9901261289871,21.8024418170937,18.7372374387275
"FCSK",21.6476850243219,21.6535951606612,21.8009358322785,21.9167243146414,21.7261736632621,21.7467722103984,21.0085359940237,21.0740401713068,21.4211171565387,18.5868214668848,18.5657491819167,21.799794641597,21.9654545686291,24.6574553510728,23.1619874173374
"FDFT1",23.1475586550429,22.9819438403988,23.1754505661317,19.4487394270852,22.8199991395424,22.6110612800404,23.4614510945088,23.4168998147818,23.4045337808384,23.0116466508107,22.9564149772018,23.1297273123844,22.4402542978556,21.580573254014,21.2965381783157
"FDPS",26.1938573337097,25.9539516526439,26.0596207103994,25.9336418771749,25.8600019289217,25.9707964049184,26.1219855984617,25.9477495326459,26.1878654541931,25.9664371536665,25.982085895157,25.9311632277909,21.8037527482739,23.6377492079262,22.4155096863574
"FDX1",23.6022450974588,23.3036780599951,23.3534101589703,23.6779228314484,23.3009046670959,23.2193296996008,23.3574370988527,23.3215322053051,23.5640354907462,20.2059423612799,23.4082236042055,23.5136924216601,26.0588598699887,23.9761101857809,20.0983212861086
"FDX2",22.0092238056149,21.6759393787515,21.6850892454481,22.0718862087542,21.4241462936311,21.4928771073577,21.4004031305809,21.398987355744,21.6807685649813,21.6566915136112,18.049662458711,21.5619129952481,20.6982247872444,20.0736996492142,22.7878499644261
"FDXR",27.5369803698769,27.3110131082234,27.3750484738763,27.7789533653268,27.508375287958,27.4379063747922,27.2918148670098,27.0494824096899,27.3567748028621,27.3441263410495,27.204497088368,27.2035142730518,23.5315629140423,21.8904279444777,24.1653227507559
"FECH",23.7612078983722,23.7138818251592,23.6720440431454,23.7356569351618,23.6712758512039,23.606281399292,23.7178927798086,23.7381876323268,23.8762446057276,23.531047645408,20.1880068250965,23.5308117266206,25.1918933878328,24.4903542803571,20.6965838519634
"FEM1B",21.3633883318416,21.2207508715703,17.7854460822775,21.5758775788553,21.2190420464952,21.2830589539052,21.2212761661694,21.326079418705,21.3314806488523,21.4017920030191,21.3353363756246,21.2496568754499,25.8002345206969,18.5455753847037,17.757018817693
"FEN1",26.3403308456871,26.0712882877109,26.1263200468661,26.4347818705449,26.2071404003585,26.3308361529682,25.9916412950765,25.9087102851793,22.655723525321,26.3020060151903,26.1116321487816,26.1296119282083,19.3172116463971,22.9186050525799,19.4526072418259
"FER",20.6681578595515,20.4501278789108,20.3855538456825,20.7965553670785,20.6311974870115,20.5926769301804,20.3130479799648,20.1225057481679,20.3297339388395,20.6355038055989,20.448593249561,20.3806660940932,22.4711222215037,26.1884172525241,21.1056834790347
"FERMT1",23.0083951094426,23.1531972937376,23.1919355825658,22.8745684891964,23.0448194896056,22.9619374920309,22.994700953728,23.2323975041784,23.0135380451925,23.077802455153,23.1537766745957,23.1373744059058,20.1973990921799,17.3884798291183,23.1148500588365
"FERMT2",23.332705721336,23.3810479357833,23.4803917105258,22.9780671380785,19.8691660700972,22.9478436186015,23.3159086823765,23.117987355029,23.3631479400024,23.4695443199155,23.4577753821982,20.3278519319086,23.9341773969838,21.1129300502614,22.4316090556698
"FERRY3",19.659487281764,19.5351424571134,19.5464649506811,19.3186729902515,19.5260674358057,16.03451957668,19.577661164191,19.7369023031624,15.9187235066857,19.7424541825938,19.6029489085559,19.8610975104437,15.8301437899779,25.9587320446822,18.2326785550552
"FEZ2",21.5508205149841,21.2917434709352,21.4402198208942,21.4998789681844,21.4589372245274,21.3251665368215,21.4314006829879,18.0123353685918,21.4568341573827,21.3094996684828,21.2924952046967,18.0217119920394,22.4474785369988,22.2985045241167,NA
"FGD1",19.008937371249,19.2763947943591,19.2756039340641,19.063126447025,18.9420247498601,19.2000700355816,15.7662441925498,19.7479913326431,19.072339373684,19.2576778774525,19.0046539033174,18.8902553694159,22.37773241083,19.0046539033174,24.0320931598532
"FGD4",20.4136403238261,20.2240535050417,20.2313149468404,20.4491990336899,20.0262627150286,20.4105186367255,20.6220795319682,17.543975802157,20.6553446653809,21.1723151844007,21.1308916415426,21.0301154656519,20.3760967661099,20.8877315608024,16.4943712305609
"FGD6",23.0023557857247,22.8526706573762,22.9287099242124,23.1768888284637,23.0794576020466,23.0809934645013,22.8525517968442,22.8738216299423,22.9065502591299,22.6819137361887,22.6527084537649,22.7141222352347,18.9950687504889,20.2785039067341,24.1449428381464
"FGF2",24.1671937026796,24.1858667569823,24.2310883593497,23.6784666802658,23.7332179066621,23.4376857913905,20.8369487384489,23.5148516374604,24.1660930353606,23.9707639152141,23.9295372680459,24.1313821539611,21.3603643408486,19.978668569047,22.6251429501002
"FGFR1",20.3288973075603,20.1789808727228,20.4420738160061,21.2408111262343,21.2302163285449,21.0992591906811,20.5668530506522,20.7078418798421,20.6519529888457,20.4917444909306,20.6146074090158,20.643552367631,20.0381192405933,19.9249791826762,21.674953846251
"FGFR1OP2",21.3095934783521,21.1725758365037,21.1461640393361,18.2970909066135,21.2097407060774,21.3299512302827,21.1362533250022,21.3542031001329,21.3856681134894,21.1119564352446,21.2303805295934,21.2130395306919,21.8253854583364,24.8518887411476,24.3053087121316
"FGFR4",NA,17.0207738124904,17.7618044194116,19.3968618687648,18.6973341284292,18.7478946600527,18.7658817453855,8.74146698640115,18.8816547026313,15.5486112191497,18.0988185799514,18.4441454028641,20.8982478320798,NA,20.8418215321235
"FGGY",20.4178854708107,20.3587660100037,NA,20.4739038909878,NA,20.2766480961374,20.1219912680872,NA,NA,20.7142178429353,20.2000053584071,20.3225388479663,21.0437669238769,22.8418593382025,17.7162300047167
"FH",25.052268947477,24.9502247290851,25.0619860876583,25.1597188101714,25.1423870531955,24.9948926305159,24.9391405757673,24.8387030078762,24.9303364777195,24.8937235040794,25.1222148745703,21.6810715156905,26.4880077181807,18.9583657963804,20.717130838336
"FHAD1",24.0039431560759,23.5484876364943,23.6069862933227,23.4796966462425,23.1948465596623,23.094946857306,24.1174986076739,23.3830943686956,24.0767416451635,23.4784009379843,22.9326395531084,23.4040916928809,26.9322378583654,19.541695974798,23.1976162609966
"FHIP1B",20.9551255606387,20.6324938390938,17.3567700351086,20.6923805270329,20.4673617610826,20.4206366938582,20.4575652444363,20.1407049751298,20.5636366551797,20.4561708978258,20.4077936647807,20.6018605406388,22.2792685211114,21.1096209005079,19.7906619011379
"FHIP2A",22.5552280464138,22.6878448784311,22.5310951339807,22.4379262674605,22.5355708412983,22.3555573054273,22.4512007967674,22.278802202745,15.7720309974999,22.4986844056491,22.5398370547886,22.5128106158935,NA,21.5075604526388,24.3044368325208
"FHIP2B",19.0536501755739,19.0437108633472,19.176516500372,19.1240076878488,15.5132341138061,19.0825103145306,12.2088439907346,15.6949019514286,15.70762874935,16.2088630375966,19.0888141132668,19.0225818388218,23.0782048942304,23.0286234167609,21.4198712201548
"FHL1",23.509082113551,23.2989432696649,23.3314632906256,24.4171458411328,24.04440921206,24.0743311200281,23.7154101005612,23.6171881953672,23.6936488081889,23.2923337104869,23.1718804559975,23.2327337341357,23.5394325371366,21.5722001393944,21.015919303128
"FHL2",24.5922519979922,24.4934979940035,17.8639140173411,24.3351227568203,24.1389510788289,24.1010041737002,24.8416095982338,24.5842808297845,21.4955862020114,25.3235230055901,25.2668379290892,25.2634964134026,22.9169846577946,23.335555414519,24.0865893096468
"FHL3",22.2646410327461,21.9338375860704,21.9931432938714,22.203642834262,18.5464423413908,18.5630770756999,18.7221437868076,21.9091789466394,22.1455730414301,22.5486986965715,22.3149322418949,22.3895163346281,27.0676914661737,27.1752961462614,21.5074501197059
"FHOD1",25.1087612051194,24.980475586477,21.7265383242302,25.0189144626719,24.974935123957,24.9028097578899,21.4392150640876,24.7357296963664,24.8446706664315,25.1842943193566,25.1458689981166,25.1725141495322,17.889242513038,21.9399098762884,22.0928239064419
"FIBP",21.6721352488923,21.5460037452673,21.7426350953111,21.3354868576938,21.6676915278246,21.3312471837211,21.3785165975126,18.0950982161696,21.6151689156081,21.4770353665017,21.5281163974536,21.5582810328728,24.3211256070702,21.1050593498545,23.9220144950717
"FIG4",17.214546800915,20.5854568088232,20.4802300889481,NA,20.5958720856593,20.308050113761,20.1944190198129,20.2766162938712,20.6649150998384,20.5174435264979,20.3865719319536,20.6001470316345,21.0453190686058,22.358621155879,25.348652015608
"FIGNL1",22.0972412984328,22.0029784146802,21.9351186377841,22.1456958620801,22.1002256863582,22.0299830737403,21.8521229413155,21.7005392000599,21.716003870797,22.0725539638684,21.9764914050988,21.9441376003724,19.2066686140028,23.0148910505585,19.5570204948344
"FIP1L1",24.3317769366062,24.341790190719,24.3088823279005,21.188925030701,24.4005583119897,24.4235950992326,24.3456611320931,24.2939487514956,24.3960291072638,24.3441542676938,24.1936364214766,24.3267283223704,23.4695443199155,21.43499109124,22.2355003725472
"FIRRM",20.1749780880546,20.0038733485017,20.0725500387248,20.3233153964416,19.9523217915094,20.2983299954876,16.6802771002817,20.9247472761185,20.2589236730378,20.5366560655537,20.2042093266719,20.208999929519,16.9163226855545,24.9603586172872,22.7361264876133
"FIS1",23.658479982281,20.6544166388012,20.5053298956076,23.9594933152802,23.9256733207018,24.0519872012719,23.6592567585108,20.3535043872879,23.694772223496,23.7844747001524,23.6344381799474,23.7824043893426,19.0777310797424,22.6025822085065,23.0209748539029
"FIZ1",21.9435700646025,21.5936140645416,21.576152155657,22.0709656985889,21.6826616069323,18.2366542383497,21.9829434554962,21.4475746364004,21.8924616609912,21.8569987703744,21.5067104776461,21.6647215694234,23.2126330812259,21.9208100516427,22.7885435060598
"FKBP10",24.6914215017673,24.655214334216,24.6038150060182,25.1363576565431,21.7946681103089,25.0006817071284,24.0970624278042,24.0553934104737,24.1839830929244,24.8203938729739,21.5326712482489,24.9111306334085,22.9487995994094,24.2764713291254,NA
"FKBP11",23.2350739008187,23.0443063951163,23.2242051584627,23.4422471104043,23.1758240828821,19.8347565016408,19.8391191911809,19.4149907192394,23.1534223011285,22.925658744067,22.7028883652697,22.7511942478647,24.1075777930263,22.7758742712634,20.9778095546747
"FKBP14",22.0724401303676,21.9787338471937,18.6378347601063,21.7860721632496,22.140562382894,21.9915751279525,21.9097235539791,22.0840583459772,21.9225604493454,21.9199416912055,21.8338934162433,22.0578198976645,18.5139203165784,21.8219421039341,20.5392923078511
"FKBP15",23.5247125545639,23.4692225941063,23.5762069493939,23.7001746817622,23.6422792517227,23.6070609302554,23.4340829972773,23.3973907920928,20.1811061428544,23.6446963211336,23.6734231706385,23.5938199928994,19.9782426177195,21.832205879995,26.9554069374147
"FKBP1A",26.1893945664511,26.0026761032595,26.1507112759649,26.1464963692969,26.3361546880173,25.8613029325776,25.6776271216678,25.8469095043959,25.9836239185693,26.0222694461823,25.9189965873118,26.1079564133846,24.5982380856876,22.5800917650161,26.7302823535159
"FKBP1B",22.8670549077342,22.4974294028473,22.658642975476,22.6868873194114,NA,22.014057940091,22.612157358512,NA,22.791481680437,22.4399087304657,NA,22.5920641575812,28.0254230833035,21.0222214986453,19.8098576036705
"FKBP2",25.8175108325852,22.1856588509164,25.5568060891162,25.9601940535961,25.6896741246405,25.7755814729364,25.5426446681026,25.423354819235,22.3429500691158,25.7723660265946,25.6097956685167,25.7157108385516,22.7556461665429,NA,18.5676553341061
"FKBP3",26.3544058411483,26.2473080075642,23.0014351690741,19.8189706208491,26.3239284307579,26.3635848237537,26.2658842833222,26.2878239938984,26.41572731261,26.4350005369435,26.4828239708546,26.4140348037791,23.3339941556418,19.6626231793392,22.0164298390361
"FKBP4",27.2452199134624,27.2305842521923,27.340219408293,14.0098286173681,27.5722817883708,27.3558373929461,27.3433948142509,27.37580846537,27.4334164838578,27.4147945425792,27.5058368604598,27.5183497327729,19.4139129825312,23.454704302857,NA
"FKBP5",22.8398294589709,22.6557709031098,22.7389618253407,19.7322585321378,22.990675992242,22.9700337239953,22.511529724412,22.5986897648245,22.5859344484985,22.8541612966838,22.7414174031116,22.7273328162061,18.5735288513541,27.1053527533753,22.1912911973859
"FKBP7",24.1776591223039,23.9199385097701,24.0529877854636,24.0596305496932,23.6596339394089,23.5611694068018,23.9696485109338,23.818983976605,23.9184954147293,24.0437367248741,23.8650309240633,23.9771935255648,21.6653944748186,NA,24.523753128278
"FKBP8",23.6042316252227,23.6028844766622,23.6367156595826,23.512729614083,23.4914040676593,23.4030933129366,23.5014280653334,23.526833869469,23.546489443679,23.27691682569,23.3456368381294,23.3307873875271,NA,23.4707123639154,NA
"FKBP9",25.5047069902667,25.3728758511405,22.1474285396552,25.188750497395,25.1754860490504,24.8870549098395,25.1734031864543,24.6838157691958,25.1678936799391,25.3776152292295,25.298507320878,22.1011261176384,23.6591849915101,26.4213673127571,21.3842525554807
"FKBPL",20.8498883924703,20.4995053022322,17.4194253206308,21.0141294705976,20.496882052249,20.6278437695793,20.4259596012117,20.3014113469863,20.7135023088003,20.6849292130524,20.7524680354196,20.8788726511879,26.9218846348994,19.5546150806231,21.4159134848876
"FKRP",21.0871850524104,20.6340984584741,20.8639971727995,21.0603865513263,20.7822103953071,20.797192877794,17.2388525263157,20.5044436894861,20.6666600400314,20.7115233058263,20.4023001232898,20.9065170467966,21.269182051483,21.2060652178907,23.6454344845988
"FLAD1",13.300781529569,19.5476137897217,22.9578964449421,23.395588131131,23.0503238026543,22.9794684590098,23.009525730633,22.7539922012261,22.9614270842812,23.2147203532211,22.998967734884,23.1910500248323,19.8691856540326,18.8842569875741,NA
"FLCN",21.1452169579188,21.1146046576005,21.1438259908703,17.7918115280515,21.1797542261524,21.0718060311857,20.8318662033416,20.9927094956912,21.0308765676336,20.9106097951927,20.9518360658892,17.8782245795311,21.5980056881656,25.4971636737398,21.204832002605
"FLG",22.4045667825592,18.4179513804018,21.9907151118051,21.5453929747662,21.4743659499931,20.7029969755474,21.5815155227702,20.4825489985231,22.098124955624,21.2713775349662,20.8856487148143,18.3181764759741,20.536021397419,22.1089828448307,24.6991558919204
"FLII",25.9556901436334,26.0083539015216,26.0221036446597,25.6833864132321,25.6966972884157,25.5394901928611,26.0449162892561,25.8502749616223,26.023005394375,25.7553266407944,25.7826220265996,25.8471206373063,15.9378795208633,21.2993326878649,21.2936742666241
"FLNA",29.5370978585802,29.2752144255493,29.3456180273672,28.996912331809,28.7851468995105,25.4467848424151,29.3389545171105,28.9714633735479,29.3300467403332,29.6910666979188,29.4849577242801,29.550909786376,21.6909783973804,23.7672085218738,16.7399519723619
"FLNB",28.5420067789486,28.3493403374306,28.3939919179024,27.2753550227298,27.1052880540387,27.1290703717524,28.5964109470947,24.9592977613511,28.5926508959188,28.2470171302832,28.1382921193139,24.8334411223377,22.3426994662306,23.8681661829646,21.9351118018086
"FLNC",21.3848111476857,NA,NA,20.9263502929066,NA,NA,21.2511645392499,21.0483099214132,NA,21.635429850772,NA,NA,22.4134877054102,27.3058782556891,17.468297885195
"FLOT1",21.1680728210616,24.5313587920952,24.5031809479937,14.2462210159862,24.1323125464305,24.1687477777564,24.2291603772644,24.4180626603679,24.2044630861264,24.0842754991831,23.9709230880325,24.1293425315422,26.1142747296749,20.5190929440531,24.3559999368769
"FLOT2",24.1039563120457,24.1625217151283,24.1759496833796,23.8965873069601,23.8970810938958,23.8286118453818,24.1281794687834,23.7879554512581,24.1097563035626,23.8745786198046,23.757376884974,23.9440516975925,20.6390262154751,25.7588755495413,NA
"FLRT2",19.2514685413308,19.3228853766211,NA,19.9193798318251,20.0225642303033,19.9038465497251,20.2917035697819,19.1904540759158,NA,20.4376890928118,20.3859929637562,20.530051929773,20.5360365795874,23.3014490268111,24.0853692855297
